movie_id,movie_title,genres
116566,Tommy and the Cool Mule (2009),Children|Comedy
116700,Elle: A Modern Cinderella Tale (2011),Children|Drama|Fantasy|Sci-Fi
116835,Samson & Sally (1984),Animation|Children|Romance
116837,The Little Fox (1981),Adventure|Animation|Children
116903,Head Over Heels (2012),Animation|Children|Comedy|Romance
116941,Jetsons: The Movie (1990),Animation|Children|Comedy|Musical|Sci-Fi
116953,Magic Camp (2012),Children|Documentary
116979,The Legend of Sarila (2013),Adventure|Animation|Children
117158,"Nono, the Zigzag Kid (2012)",Adventure|Children|Drama
117166,Liar's Dice (2014),Adventure|Children|Drama
117194,Dolphin Tale 2 (2014),Children|Drama
117418,Victor and the Secret of Crocodile Mansion (2012),Adventure|Children|Mystery
117420,The Boy Who Cried Werewolf (2010),Children|Horror
117442,The Monkey King (2014),Action|Adventure|Children|IMAX
117444,Song of the Sea (2014),Animation|Children|Fantasy
117454,The Magic Crystal (2011),Adventure|Animation|Children|Comedy|Fantasy
117480,The Care Bears Adventure in Wonderland (1987),Animation|Children|Comedy
117486,A Connecticut Yankee in King Arthur's Court (1989),Adventure|Children|Comedy|Fantasy
117498,Fandry (2013),Children|Drama
117502,Black Beauty (1946),Children|Drama|Romance
117584,The Boy in the Mirror (2014),Adventure|Children|Drama|Fantasy
117636,Dr. Dolittle: Million Dollar Mutts (2009),Children|Comedy|Fantasy
117638,Dr. Dolittle: Tail to the Chief (2008),Children|Comedy|Fantasy
117720,Nutcracker: The Motion Picture (1986),Children|Fantasy
117851,Penguins of Madagascar (2014),Adventure|Animation|Children|Comedy
117885,Grumpy Cat's Worst Christmas Ever (2014),Adventure|Children|Comedy
117887,Paddington (2014),Children|Comedy
117913,Scooby-Doo! Frankencreepy (2014),Adventure|Animation|Children|Mystery
117922,Ice Age: A Mammoth Christmas (2011),Adventure|Animation|Children
117989,The Story of Robin Hood and His Merrie Men (1952),Action|Adventure|Children
117997,The Sword and the Rose (1953),Adventure|Children|Drama
117999,"Rob Roy, The Highland Rogue (1954)",Adventure|Children|Drama|War
118085,"Welcome, or No Trespassing (1964)",Children|Comedy
118097,Nativity 2: Danger in the Manger! (2012),Children|Comedy
118193,Hand in Hand (1961),Children|Drama
118300,Home Alone: The Holiday Heist (2012),Children|Comedy|Crime
118496,A Cinderella Story: Once Upon a Song (2011),Children|Comedy|Romance
118684,Jingle All the Way 2 (2014),Children|Comedy
118876,Khumba (2013),Adventure|Animation|Children
118894,Scooby-Doo! Abracadabra-Doo (2010),Animation|Children|Mystery
118997,Into the Woods (2014),Children|Comedy|Fantasy|Musical
119135,Momo (2001),Animation|Children|Fantasy
119147,Holidaze (2013),Children|Drama|Romance
119155,Night at the Museum: Secret of the Tomb (2014),Adventure|Children|Comedy|Fantasy
119157,The Nativity (1978),Children|Drama
119305,The Nutcracker Prince (1990),Adventure|Animation|Children|Fantasy
119318,Listen Darling (1938),Children|Comedy|Drama|Musical|Romance
119456,Bugs Bunny's Looney Christmas Tales (1979),Animation|Children
119563,12 Dates of Christmas (2011),Children|Comedy|Fantasy|Romance
119569,Quatsch und die Nasenbärbande (2014),Children
119653,Stormheart (2008),Children|Drama
119655,Seventh Son (2014),Adventure|Children|Fantasy
119701,Let It Snow (2013),Children|Drama|Romance
119776,Father is a Bachelor (1950),Children|Comedy
119782,FernGully 2: The Magical Rescue (1998),Adventure|Animation|Children|Fantasy
119802,Miss Minoes (2001),Children|Comedy|Fantasy
119804,Crazy for Christmas (2005),Children
119929,Back to School with Franklin (2003),Animation|Children
119977,Santa Claus (1959),Children|Fantasy
120098,First Dog (2010),Children
120102,Fishtales (2008),Children|Fantasy
120132,Annie (2014),Children|Comedy|Drama|Musical
120212,Flipper's New Adventure (1964),Adventure|Children|Drama
120218,Flying By (2009),Children|Drama
120222,Foodfight! (2012),Action|Animation|Children|Comedy
120311,Drishyam (2013),Children|Drama|Thriller
120317,Thunderpants (2002),Children|Comedy|Sci-Fi
120416,Fuchsia the Mini-Witch (2010),Children
120438,Garfield Gets Real (2007),Animation|Children|Comedy
120440,Garfield's Fun Fest (2008),Animation|Children|Comedy|Fantasy
120468,Toy Story Toons: Partysaurus Rex (2012),Animation|Children|Comedy
120470,The Legend of Mor'du (2012),Animation|Children
120474,Toy Story That Time Forgot (2014),Animation|Children
120488,The Call of the Wild (1972),Adventure|Children
120600,Gypsy Colt (1954),Children|Drama|Western
120608,Zebra in the Kitchen (1965),Children|Comedy
120765,Tru Confessions (2002),Children|Comedy|Drama
120781,Nocturna (2007),Adventure|Animation|Children|Fantasy|Mystery
120948,"Pancho, the Millionaire Dog (2014)",Children|Comedy
120950,The Reef 2: High Tide (2012),Animation|Children|Musical
121007,Space Buddies (2009),Adventure|Children|Fantasy|Sci-Fi
121097,To Grandmother's House We Go (1992),Adventure|Children|Comedy
121099,101 Dalmatians II: Patch's London Adventure (2003),Animation|Children
121115,Tarzan (2013),Adventure|Animation|Children|Drama
121139,How the West Was Fun (1994),Children|Western
121148,The Fox & the Child (2007),Adventure|Children|Drama
121157,"Tad, the Lost Explorer (2012)",Adventure|Animation|Children|Comedy
121190,When in Rome (2002),Children|Comedy
121243,Touchback (2011),Children|Drama|Fantasy
121249,The Magical Legend of the Leprechauns (1999),Adventure|Children|Comedy|Fantasy|Romance
121251,Thunderstruck (2012),Children|Comedy
121279,Little Lord Fauntleroy (1980),Children|Drama|Romance
121324,Dot and the Whale (1986),Animation|Children
121336,Big City (2007),Adventure|Children|Western
121352,Never a Dull Moment (1968),Children|Comedy|Crime
121366,Get a Horse! (2013),Animation|Children|Comedy
121409,Christmas Every Day (1996),Children|Comedy|Fantasy
121451,Will (2012),Children|Drama
121457,Switching Goals (1999),Children|Comedy
121596,Born to Fight (2011),Action|Children|Drama
121679,Whiskers (1997),Children|Comedy|Fantasy
121775,Kim (1984),Adventure|Children|Drama
121781,Stuart Little 3: Call of the Wild (2005),Animation|Children|Comedy|Fantasy
121792,Snow Queen (2002),Adventure|Children|Fantasy
121825,Witch's Night Out (1978),Animation|Children
121923,Rising Stars (2010),Children|Drama
121985,Princess and the Pony (2011),Children|Drama
122033,Her Best Move (2007),Children|Comedy|Romance
122039,Snow Buddies (2008),Adventure|Children
122043,The Haunting Hour: Don't Think About It (2007),Children|Fantasy|Horror|Thriller
122129,Scooby-Doo! Camp Scare (2010),Adventure|Animation|Children|Comedy|Mystery
122133,"Hey There, It's Yogi Bear (1964)",Adventure|Animation|Children|Comedy|Romance
122189,The Sun Comes Up (1949),Children|Drama
122205,In His Father's Shoes (1997),Children|Drama
122240,Mister Magoo's Christmas Carol (1962),Animation|Children|Comedy|Drama|Fantasy|Musical
122246,Tooth Fairy 2 (2012),Children|Comedy
122300,The Land Before Time VII: The Stone of Cold Fire (2000),Adventure|Animation|Children|Fantasy
122312,Oliver Twist (1997),Children|Crime|Drama
122317,Soccer Dog: The Movie (1999),Children|Comedy
122335,The Land Before Time IX: Journey to the Big Water (2002),Adventure|Animation|Children
122357,The Canterville Ghost (1996),Children|Drama|Fantasy
122361,Primates of the Caribbean (2012),Animation|Children|Comedy
122409,Two Times Lotte (1950),Children|Comedy
122413,The Land Before Time VIII: The Big Freeze (2001),Adventure|Animation|Children
122425,The Land Before Time X: The Great Longneck Migration (2003),Adventure|Animation|Children
122472,The Karate Dog (2004),Action|Adventure|Children|Comedy|Crime
122505,Trading Mom (1994),Children|Comedy
122511,Air Bud: Seventh Inning Fetch (2002),Children|Comedy|Drama
122513,Chestnut: Hero of Central Park (2004),Children
122517,Air Buddies (2006),Children|Comedy|Sci-Fi
122519,The Search for Santa Paws (2010),Adventure|Children
122521,Spooky Buddies (2011),Children|Comedy
122523,Treasure Buddies (2012),Children|Comedy
122525,Santa Paws 2: The Santa Pups (2012),Children
122527,Super Buddies (2013),Children
122541,The Duke (1999),Children
122559,Popstar (2005),Children|Comedy|Romance
122561,Miracle Dogs Too (2006),Children|Drama
122651,The Rainbow Tribe (2011),Children|Drama
122699,The Little Rascals Save the Day (2014),Children|Comedy
122739,Mostly Ghostly (2008),Children
122762,My Brother the Pig (1999),Children|Comedy|Fantasy|Sci-Fi
122764,Napoleon (1995),Adventure|Children
122770,Jack Frost (1979),Children
122807,Just 4 Kicks (2003),Children
122813,Space Chimps 2: Zartog Strikes Back (2010),Animation|Children
122821,The Bad Mother's Handbook (2007),Children|Comedy|Drama|Romance
122843,Red Riding Hood (1989),Adventure|Children|Fantasy
122932,Elsa & Fred (2014),Children|Comedy|Romance
122982,Magic Boy (1961),Adventure|Animation|Children
123008,Heidi (1952),Children|Drama
123079,The Newcomers (2000),Children|Drama
123083,Heidi (1993),Children
123093,Happily N'Ever After 2 (2009),Animation|Children
123109,P.U.N.K.S (1999),Children|Comedy|Sci-Fi
123123,Magic Kid II (1994),Action|Children|Comedy
123129,Magic Kid (1993),Action|Children|Comedy
123155,Russkies (1987),Children|Drama
123176,Shredderman Rules (2007),Action|Adventure|Children|Comedy
123184,The Secret Agent Club (1996),Action|Children|Comedy
123192,The Land Before Time XI: Invasion of the Tinysauruses (2005),Animation|Children|Fantasy|Sci-Fi
123284,The Ballad of Lucy Whipple (2001),Children|Drama|Western
123304,Scrooge (1935),Action|Children|Comedy|Drama|Fantasy
123320,Red Riding Hood (2006),Children|Horror
123405,Tales from Muppetland: The Frog Prince (1971),Children|Fantasy
123423,Return to Nim's Island (2013),Adventure|Children
123465,The Derby Stallion (2005),Children|Drama
123477,The Land Before Time XII: The Great Day of the Flyers (2006),Animation|Children|Sci-Fi
123639,Skylark (1993),Children|Drama
123864,Two Bits & Pepper (1995),Adventure|Children|Comedy
123876,The Happy Elf (2005),Animation|Children|Comedy
123882,Snow in August (2001),Children|Drama
124048,Alice in Wonderland (1966),Children|Fantasy|Sci-Fi
124093,Little Nellie Kelly (1940),Children|Comedy
124139,Mayor Cupcake (2011),Children|Comedy|Drama
124151,Vampire Dog (2012),Children
124279,SeaFood (2012),Adventure|Animation|Children|Comedy
124292,The Jackie Robinson Story (1950),Children|Drama
124302,Kermit's Swamp Years (2002),Children|Comedy|Fantasy
124324,Race to Space (2002),Children|Drama
124348,The Land Before Time XIII: The Wisdom of Friends (2007),Animation|Children
124356,The Missing Lynx (2008),Animation|Children
124404,"Snowflake, the White Gorilla (2011)",Adventure|Animation|Children|Comedy
124456,Simple Things (2007),Children|Drama
124458,Hansel and Gretel (1982),Children
124507,Journey to the Center of the Earth (1989),Action|Children|Fantasy|Sci-Fi
124519,Snow White and the Three Stooges (1961),Adventure|Children|Comedy|Drama|Fantasy
124575,The Wind in the Willows (1983),Adventure|Animation|Children|Fantasy
124763,Hills of Home (1948),Action|Adventure|Children|Drama
124823,Summer's End (2000),Children|Drama
124919,The Wind in the Willows (1995),Adventure|Animation|Children|Comedy
124927,Toys in the Attic (2009),Animation|Children|Fantasy|Thriller
124951,Heidi (1968),Children|Drama
124983,Impy's Island (2006),Animation|Children|Fantasy
124987,Snow White (1987),Children
124995,The Newest City in the World (1974),Children|Drama
125135,Unstable Fables: Tortoise vs. Hare (2008),Animation|Children|Drama
125245,The Great Rupert (1950),Children|Comedy
125287,Heidi (2005),Children|Drama
125289,Unstable Fables: 3 Pigs & a Baby (2008),Animation|Children
125337,The Lovers (1994),Children|Drama|Fantasy|Romance
125401,Hansel and Gretel (1987),Children|Fantasy
125453,Space Warriors (2013),Adventure|Children|Sci-Fi
125475,The Painted Hills (1951),Action|Adventure|Children|Drama
125489,The River Rat (1984),Adventure|Children|Crime|Drama
125493,Le petit poucet (2001),Adventure|Children|Fantasy
125541,Anina (2013),Adventure|Animation|Children
125596,Parade (1974),Children|Comedy
125661,Paper Planes (2014),Children
125836,Those Calloways (1965),Children|Drama
125902,Seven Alone (1974),Children|Drama
125932,The Fox and the Hare (1973),Animation|Children
125952,"I Want a Dog for Christmas, Charlie Brown (2003)",Animation|Children|Comedy
125962,Charlie Brown's Christmas Tales (2002),Animation|Children|Comedy
125966,Garfield's Halloween Adventure (1985),Animation|Children
125970,Halloweentown (1998),Adventure|Children|Comedy|Fantasy
125972,Halloweentown II: Kalabar's Revenge (2001),Adventure|Children|Comedy|Drama|Fantasy
125974,Halloweentown High (2004),Adventure|Children|Comedy|Fantasy
125992,The Butter Battle Book (1989),Animation|Children
125998,Halloween is Grinch Night (1977),Animation|Children
126006,Rudolph the Red-Nosed Reindeer (1948),Animation|Children|Fantasy
126016,The Dot and the Line : A Romance in Lower Mathematics (1965),Animation|Children|Comedy
126036,Barbie: A Fashion Fairytale (2010),Animation|Children
126038,The Halloween That Almost Wasn't (1979),Children|Comedy
126066,Broom-Stick Bunny (1956),Animation|Children|Comedy
126088,A Flintstones Christmas Carol (1994),Animation|Children|Comedy
126112,The Great Bear (2011),Adventure|Animation|Children|Fantasy
126142,The Cave of the Golden Rose (1991),Adventure|Children|Fantasy
126178,Opposite Day (2009),Children|Comedy
126184,The Christmas Wish (1998),Children|Drama|Romance
126335,The Skateboard Kid II (1995),Children|Fantasy
126397,The Encounter (2010),Children|Drama
126482,Strange Magic (2015),Animation|Children|Fantasy|Musical
126544,The Flying Machine (2011),Adventure|Animation|Children
126652,Raven the Little Rascal (2012),Animation|Children
126693,Pinocchio (2012),Animation|Children
126745,Lotta 2: Lotta flyttar hemifrån (1993),Children
126747,Lotta på Bråkmakargatan (1992),Children
126749,Babar The Movie (1989),Adventure|Animation|Children|Fantasy
126751,Karlsson on the Roof (1974),Children
126921,The Fox and the Hound 2 (2006),Adventure|Animation|Children|Comedy
126937,Journey to the Beginning of Time (1955),Adventure|Children|Fantasy
127048,The Radio Pirates (2007),Children|Comedy
127054,Gertie the Dinosaur (1914),Animation|Children|Comedy
127188,Advantageous (2015),Children|Drama|Sci-Fi
127268,Project Wild Thing (2013),Adventure|Children|Documentary|Drama
127327,Khan Kluay (2006),Adventure|Animation|Children
127847,In Search of Noah's Ark (1976),Children|Documentary
128143,When Good Ghouls Go Bad (2001),Children|Comedy|Fantasy
128165,Scooby-Doo in Arabian Nights (1994),Animation|Children
128169,Beethoven's 3rd (2000),Children|Comedy
128171,Beethoven's 5th (2003),Adventure|Children|Comedy
128173,Beethoven's Big Break (2008),Children|Comedy
128175,Beethoven's Treasure Tail (2014),Action|Adventure|Children
128177,Beethoven's Christmas Adventure (2011),Children|Comedy
128181,Cody the Robosapien (2013),Adventure|Children|Drama|Sci-Fi
128183,Contest (2013),Children|Drama
128203,"Lightning, the White Stallion (1986)",Adventure|Children
128205,Little Monsters (2012),Children
128241,The Borrowers (1973),Children|Fantasy
128369,The Anderssons in Greece: All Inclusive (2012),Children|Comedy
128540,The Gruffalo's Child (2011),Adventure|Animation|Children|Fantasy
128572,Nils Karlsson Pyssling (1990),Children
128588,Lilla Jönssonligan och Cornflakeskuppen (1996),Children|Comedy
128679,The Year Without a Santa Claus (1974),Animation|Children
128703,Standing Ovation (2010),Children|Comedy
128715,Eloise at the Plaza (2003),Children|Comedy|Mystery
128725,Eloise at Christmastime (2003),Children|Comedy|Drama
128840,As Dreamers Do (2014),Children|Drama
128850,Bride of Boogedy (1987),Adventure|Children|Drama|Western
128880,Bey Yaar (2014),Children|Comedy|Drama
128904,"Runner from Ravenshead, The (2010)",Children
128944,"Honey, We Shrunk Ourselves (1997)",Action|Adventure|Children|Comedy|Sci-Fi
128968,Stitch! The Movie (2003),Animation|Children|Comedy
129370,"SpongeBob Movie: Sponge Out of Water, The (2015)",Adventure|Animation|Children|Comedy
129484,Arabian Adventure (1979),Children|Fantasy|Sci-Fi
129784,Xuxa in Crystal Moon (1990),Children|Comedy|Romance
129826,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League (2015),Action|Adventure|Animation|Children
129828,Lotte and the Moonstone Secret (2011),Animation|Children
129830,Animals United (2011),Animation|Children|Comedy
129834,Tom and Jerry: The Lost Dragon (2014),Animation|Children|Comedy
130034,Stand by Me Doraemon (2014),Animation|Children|Drama|Fantasy
130073,Cinderella (2015),Children|Drama|Fantasy|Romance
130182,Рицар без броня (1966),Children|Drama
130344,Coast of Death (2013),Children|Documentary|Drama
130444,Ruby Red (2013),Adventure|Children|Fantasy|Sci-Fi
130450,Pan (2015),Adventure|Children|Fantasy
130492,Dum Laga Ke Haisha (2015),Children|Comedy|Romance
130520,Home (2015),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
130522,The Brave Little Toaster Goes to Mars (1998),Animation|Children
130554,Where the Lilies Bloom (1974),Children|Drama|Romance
130758,Puss in Boots (1988),Children|Fantasy
130772,WindRunner (1994),Children|Drama|Fantasy
130786,Rappin' (1985),Children|Drama
130794,Beauty and the Beast (1987),Children|Romance
130796,Rumpelstiltskin (1987),Children|Fantasy|Sci-Fi
130800,Sleeping Beauty (1987),Children|Fantasy
130898,Midnight Stallion (2013),Children|Drama
130900,Mr. Troop Mom (2009),Children|Comedy
130904,Balloon Farm (1999),Children|Drama
130972,Sune på bilsemester (2013),Children|Comedy
131054,Dinotopia: Quest for the Ruby Sunstone (2005),Children|Fantasy|Sci-Fi
131058,Santa's Apprentice (2010),Animation|Children
131080,Cinderella III: A Twist in Time (2007),Animation|Children|Fantasy|Musical|Romance
131086,The Little Polar Bear: Lars and the Little Tiger (2002),Animation|Children
131092,"Mickey, Donald, Goofy: The Three Musketeers (2004)",Adventure|Animation|Children|Comedy
131094,Rudolph the Red-Nosed Reindeer: The Movie (1998),Animation|Children
131098,Saving Santa (2013),Animation|Children|Comedy
131102,Lucky Luke: The Ballad of the Daltons (1978),Animation|Children|Comedy|Western
131106,Casper's Haunted Christmas (2000),Animation|Children
131120,Superstar Goofy (1991),Animation|Children|Comedy
131248,Brother Bear 2 (2006),Adventure|Animation|Children|Comedy|Fantasy
131389,Sabrina the Teenage Witch (1996),Children|Comedy|Fantasy|Sci-Fi
131429,Thunderhead - Son of Flicka (1945),Children|Drama
131476,Christmas at Cartwright's (2014),Children|Romance
131512,Treasure (1990),Action|Adventure|Children
131554,Somersault in a Coffin (1996),Children|Drama
131604,Can of Worms (1999),Children|Comedy|Sci-Fi
131634,Camp Cucamonga (1990),Children|Comedy|Drama
131656,Shaun the Sheep Movie (2015),Adventure|Animation|Children|Comedy
131781,Freeze Frame (1992),Children|Thriller
131834,The Sound of Music Live (2013),Children|Drama
131872,Dance 'Til Dawn (1988),Children|Comedy
131896,Getting Lucky (1989),Children|Comedy
131906,Student Exchange (1987),Children|Comedy|Romance
131936,Space Dogs (2010),Animation|Children
132008,"Sarah, Plain and Tall - Winter's End (1999)",Children|Drama
132012,Lemonade Mouth (2011),Children
132024,Ghost Chase (1987),Children|Fantasy|Sci-Fi
132046,Tomorrowland (2015),Action|Adventure|Children|Mystery|Sci-Fi
132280,"Rico, Oskar und die Tieferschatten (2014)",Adventure|Children|Comedy
132313,Zip & Zap and the Marble Gang (2013),Adventure|Children|Comedy
132319,チェブラーシカ (2010),Animation|Children
132344,Holiday in the Sun (2001),Action|Adventure|Children|Comedy
132416,Laura's Star (2004),Animation|Children
132420,Babar: King of the Elephants (1999),Animation|Children
132474,The Dog Who Saved Christmas (2009),Children|Comedy
132545,Flicka 2 (2010),Children|Drama
132584,The Even Stevens Movie (2003),Children|Comedy
132592,GMO OMG (2013),Children|Documentary
132626,Peter Pan Live (2014),Adventure|Children
132630,Tinker Bell and the Legend of the NeverBeast (2014),Adventure|Animation|Children
132632,The Pirate Fairy (2014),Animation|Children|Fantasy
132646,The Velveteen Rabbit (2009),Animation|Children|Drama|Sci-Fi
132650,Pokémon: Mewtwo Returns (2000),Animation|Children
132664,Weirdo (1983),Children|Drama
132668,All I Want for Christmas (2007),Children|Drama
132944,Night Monster (1942),Children|Drama|Horror
132977,The House of Magic (2014),Adventure|Animation|Children|Fantasy
133123,Barbie as The Princess & the Pauper (2004),Animation|Children|Comedy
133125,Barbie: Fairytopia (2005),Animation|Children
133127,Barbie of Swan Lake (2003),Animation|Children
133129,Barbie in Princess Power (2015),Animation|Children
133131,Barbie Diaries (2005),Animation|Children
133133,Barbie: Princess Charm School (2011),Animation|Children|Fantasy
133135,Barbie and the Secret Door (2014),Adventure|Animation|Children|Fantasy
133137,Barbie: A Fairy Secret (2011),Animation|Children|Fantasy
133139,Barbie in the 12 Dancing Princesses (2006),Animation|Children
133141,Barbie: The Princess & The Popstar (2012),Animation|Children
133143,Barbie and the Diamond Castle (2008),Animation|Children
133145,Barbie in A Mermaid Tale (2010),Animation|Children|Fantasy
133147,Barbie as the Island Princess (2007),Animation|Children
133149,Barbie in A Mermaid Tale 2 (2012),Animation|Children
133151,Barbie and the Three Musketeers (2009),Animation|Children
133153,Barbie in the Pink Shoes (2013),Animation|Children
133155,Barbie in 'A Christmas Carol' (2008),Animation|Children
133157,Barbie: The Pearl Princess (2014),Animation|Children
133159,Barbie: Mariposa and The Fairy Princess (2013),Animation|Children|Fantasy
133161,Barbie Presents: Thumbelina (2009),Animation|Children
133163,Barbie Fairytopia: Magic of the Rainbow (2007),Animation|Children|Fantasy|Romance
133165,Barbie Fairytopia: Mermaidia (2006),Adventure|Animation|Children|Fantasy
133167,Barbie as Rapunzel (2002),Animation|Children
133169,Barbie and the Magic of Pegasus 3-D (2005),Animation|Children|Romance
133171,Barbie & Her Sisters in A Pony Tale (2013),Animation|Children
133173,Barbie Mariposa and Her Butterfly Fairy Friends (2008),Animation|Children|Fantasy
133177,Der var engang (1966),Children|Comedy
133181,Sommer i Tyrol (1964),Children|Comedy
133219,Tinker Bell and the Great Fairy Rescue (2010),Adventure|Animation|Children|Fantasy
133335,Lifted (2010),Children|Drama
133706,The Buttercream Gang (1992),Children|Drama
133745,The Ransom of Red Chief (1998),Action|Children|Comedy|Drama
133818,Me and the Kid (1993),Children|Comedy|Crime|Drama
133841,The Bear (1984),Children|Drama
133961,Mee-Shee: The Water Giant (2005),Adventure|Children|Fantasy
133980,Dark Horse (1992),Children
133988,Seventeen Again (2000),Children|Comedy|Drama|Fantasy
134152,Treasure Island (1972),Adventure|Children
134374,Tinker Bell (2008),Adventure|Animation|Children|Fantasy
134376,Dazzle (1999),Children|Fantasy
134463,Nessuno è perfetto (1981),Children|Drama
134513,Matilda (1978),Children|Comedy|Crime
134621,A Flying Ship (1979),Animation|Children
134633,Tony 10 (2012),Children
134637,Orps: The Movie (2009),Children|Comedy
134639,My Sister's Kids in Africa (2013),Adventure|Children|Comedy
134645,Ruudi (2006),Children|Comedy|Fantasy
134647,The Rain Fairy (2010),Children|Fantasy
134653,Hier kommt Lola (2010),Children|Comedy|Drama
134666,The Amazing Mr Blunden (1972),Children|Fantasy
134668,A Dog of Flanders (1959),Children|Drama
134678,The Games Maker (2014),Adventure|Children
134751,The Fantastic Flying Books of Mr. Morris Lessmore (2011),Adventure|Animation|Children|Drama
134823,Freedom (2014),Children|Drama
134849,Duck Amuck (1953),Animation|Children|Comedy
134853,Inside Out (2015),Adventure|Animation|Children|Comedy|Drama|Fantasy
135113,Edie & Thea: A Very Long Engagement (2009),Children|Documentary|Drama|Romance
135135,Max (2015),Adventure|Children|Drama
135210,Binta and the Great Idea (2004),Children|Drama
135216,The Star Wars Holiday Special (1978),Adventure|Children|Comedy|Sci-Fi
135230,Mostly Ghostly: Have You Met My Ghoulfriend? (2014),Children|Fantasy
135234,Pocket Ninjas (1997),Action|Children
135248,Johnny Tsunami (1999),Children|Drama
135250,Johnny Kapahala - Back on Board (2007),Children|Comedy|Drama
135252,'Twas the Night (2001),Children
135256,The Ultimate Christmas Present (2000),Children|Comedy
135262,The Paper Brigade (1997),Adventure|Children|Comedy
135264,Zenon: Girl of the 21st Century (1999),Adventure|Children|Comedy
135266,Zenon: The Zequel (2001),Adventure|Children|Comedy|Sci-Fi
135268,Zenon: Z3 (2004),Adventure|Children|Comedy
135270,"Up, Up, and Away (2000)",Action|Children
135272,Don't Look Under the Bed (1999),Children|Drama
135274,The Luck of the Irish (2001),Adventure|Children|Comedy
135278,Wendy Wu: Homecoming Warrior (2006),Action|Adventure|Children
135512,Three Wishes for Cinderella (1973),Adventure|Children|Drama|Fantasy|Romance
135647,Tommy Tricker and the Stamp Traveller (1988),Children|Fantasy
135699,Grace Stirs Up Success (2015),Children
135777,Golmaal (2006),Children|Comedy
135867,Rabbit Fire (1951),Animation|Children|Comedy
135887,Minions (2015),Adventure|Animation|Children|Comedy
135941,The Secret of the Sword (1985),Animation|Children
135953,Leroy & Stitch (2006),Animation|Children|Comedy
135965,Alice Through the Looking Glass (1998),Children|Fantasy
135977,Ace Ventura Jr: Pet Detective (2009),Children|Comedy
135979,Next Avengers: Heroes of Tomorrow (2008),Action|Animation|Children|Sci-Fi
135997,Every Jack has a Jill (2009),Children|Comedy|Romance
136000,Journey to the Center of the Earth (1999),Action|Adventure|Children|Fantasy|Sci-Fi
136010,12 Days of Christmas Eve (2004),Children|Comedy|Drama|Fantasy
136016,The Good Dinosaur (2015),Adventure|Animation|Children|Comedy|Fantasy
136190,Rover Dangerfield (1991),Animation|Children|Comedy
136239,Smart House (1999),Children|Drama|Fantasy|Sci-Fi
136245,Scooby-Doo! and the Reluctant Werewolf (1988),Animation|Children|Comedy|Mystery
136247,Scooby-Doo on Zombie Island (1998),Animation|Children|Comedy|Mystery
136249,Scooby-Doo! and the Monster of Mexico (2003),Animation|Children|Comedy|Mystery
136251,Scooby-Doo! Stage Fright (2013),Adventure|Animation|Children
136253,Superman: Brainiac Attacks (2006),Action|Animation|Children
136309,Scooby-Doo! Moon Monster Madness (2015),Adventure|Animation|Children
136331,"Chill Out, Scooby-Doo! (2007)",Action|Adventure|Animation|Children|Mystery
136333,Scooby-Doo and the Ghoul School (1988),Animation|Children
136335,Scooby-Doo and the Alien Invaders (2000),Animation|Children
136337,Scooby-Doo and the Cyber Chase (2001),Animation|Children
136339,Scooby-Doo! in Where's My Mummy? (2005),Animation|Children|Thriller
136341,Scooby-Doo! and the Samurai Sword (2009),Animation|Children|Comedy
136343,Scooby-Doo! And the Legend of the Vampire (2003),Animation|Children|Comedy
136345,Aloha Scooby-Doo! (2005),Animation|Children
136347,Scooby-Doo Meets the Boo Brothers (1987),Adventure|Animation|Children|Comedy
136349,Scooby-Doo! Pirates Ahoy! (2006),Animation|Children|Comedy|Mystery
136351,Scooby-Doo! and the Goblin King (2008),Animation|Children|Comedy|Thriller
136353,Scooby-Doo! and the Loch Ness Monster (2004),Animation|Children|Comedy
136355,Big Top Scooby-Doo! (2012),Animation|Children|Comedy
136357,Scooby-Doo! Legend of the Phantosaur (2011),Animation|Children|Mystery
136359,Scooby-Doo Goes Hollywood (1979),Animation|Children|Comedy
136361,Scooby-Doo! Mask of the Blue Falcon (2012),Adventure|Animation|Children|Comedy|Fantasy
136363,Scooby-Doo! Music of the Vampire (2011),Animation|Children|Mystery
136365,Scooby-Doo! Adventures: The Mystery Map (2013),Children
136367,The Flintstones & WWE: Stone Age Smackdown (2015),Animation|Children|Comedy
136369,The Jetsons Meet the Flintstones (1987),Animation|Children
136373,Drake And Josh Go Hollywood (2006),Adventure|Children|Comedy|Crime
136441,Ferdinand the Bull (1938),Animation|Children|Comedy
136467,Kim Possible: A Sitch in Time (2003),Action|Adventure|Animation|Children
136477,One Froggy Evening (1955),Animation|Children|Comedy
136483,Prep & Landing (2009),Animation|Children|Fantasy
136501,Three Little Pigs (1933),Animation|Children|Comedy|Musical
136503,Tom and Jerry: Shiver Me Whiskers (2006),Animation|Children|Comedy
136528,Miracle In Lane 2 (2000),Children|Drama
136530,Pokémon: Jirachi Wish Maker (2003),Action|Adventure|Animation|Children
136534,Grandma Got Run Over by a Reindeer (2000),Animation|Children
136538,Teen Titans: Trouble in Tokyo (2007),Action|Adventure|Animation|Children|Sci-Fi
136542,Mickey's Christmas Carol (1983),Animation|Children
136556,Kung Fu Panda: Secrets of the Masters (2011),Animation|Children
136582,Je vous aime tres beaucoup (2010),Children|Comedy
